year,month,day,hour,load,temp,tempf1,tempf2,tempf3,hum,humf1,humf2,humf3,ws,wsf1,wsf2,wsf3,cc,ccf1,ccf2,ccf3
2012,4,6,23,11673,42,41,42,43,15,26,23,24,8,7,8,8,0,9,10,5
2012,4,7,0,10860,41,39,39,42,16,26,23,25,9,7,7,7,0,9,9,6
2012,4,7,1,10390,39,39,38,40,16,26,23,25,8,6,7,7,0,9,9,5
2012,4,7,2,10155,38,38,38,38,16,26,25,25,8,6,6,7,1,9,9,5
2012,4,7,3,10073,37,37,36,37,16,26,25,25,7,6,6,6,1,9,8,4
2012,4,7,4,10200,36,36,35,35,17,26,25,25,6,6,6,6,2,8,8,4
2012,4,7,5,10613,35,36,34,35,16,26,25,25,6,6,6,6,2,7,8,4
2012,4,7,6,11208,34,36,35,36,17,25,25,25,5,7,7,7,3,7,7,3
2012,4,7,7,12138,34,37,37,37,17,25,25,25,5,7,8,7,5,6,7,3
2012,4,7,8,13056,39,39,38,39,18,25,25,25,6,7,9,9,5,6,7,3
2012,4,7,9,13536,43,41,41,42,15,25,25,25,11,9,10,10,4,6,6,3
2012,4,7,10,13645,46,44,42,44,14,24,24,24,12,10,11,11,3,6,6,4
2012,4,7,11,13559,48,46,46,47,15,24,23,24,14,11,12,12,3,7,6,5
2012,4,7,12,13352,50,47,48,49,16,23,24,24,11,12,12,13,2,7,6,5
2012,4,7,13,13081,50,49,50,51,18,23,23,24,15,12,12,13,4,7,6,5
2012,4,7,14,12844,51,50,52,52,19,23,24,24,14,12,12,12,6,6,6,4
2012,4,7,15,12790,52,52,53,54,19,24,24,24,16,12,13,13,6,7,6,5
2012,4,7,16,13024,51,52,54,56,20,24,23,23,15,12,13,14,8,7,6,5
2012,4,7,17,13369,51,52,54,56,20,24,23,24,12,11,13,14,9,7,6,5
2012,4,7,18,13640,49,52,53,55,21,25,24,24,12,10,11,12,9,7,5,4
2012,4,7,19,14180,48,51,51,53,21,26,24,25,10,9,10,11,10,7,5,4
2012,4,7,20,14167,47,49,50,51,22,27,25,26,10,7,9,9,10,6,5,4
2012,4,7,21,13509,46,48,48,49,24,28,26,27,7,7,8,8,10,6,4,3
2012,4,7,22,12534,45,47,47,47,23,29,27,27,7,7,8,8,10,6,4,3
2012,4,7,23,11465,44,45,45,46,23,29,28,27,7,7,7,8,10,5,3,2
2012,4,8,0,10589,43,45,44,44,24,29,28,28,5,7,7,8,10,6,2,3
2012,4,8,1,10070,43,44,43,42,25,29,28,28,4,8,8,8,10,7,3,3
2012,4,8,2,9773,42,44,42,40,26,30,29,28,3,8,8,8,9,6,3,3
2012,4,8,3,9660,40,43,41,39,26,30,29,29,5,9,9,8,9,7,4,4
2012,4,8,4,9708,41,43,40,40,26,31,29,30,5,9,10,9,9,7,4,5
2012,4,8,5,9983,40,42,40,40,26,32,29,31,4,9,11,10,8,7,5,6
2012,4,8,6,10462,40,42,40,41,26,32,30,31,6,10,13,11,9,8,5,5
2012,4,8,7,11340,40,42,40,41,25,33,29,31,6,11,14,13,8,9,6,5
2012,4,8,8,12342,41,43,42,43,24,33,29,31,8,11,15,15,8,8,6,4
2012,4,8,9,12962,44,45,44,45,23,33,29,31,11,12,17,17,7,9,7,4
2012,4,8,10,13178,46,47,47,47,23,32,28,29,13,14,19,18,7,9,7,4
2012,4,8,11,13305,47,48,49,50,21,31,28,28,14,14,20,20,7,9,7,5
2012,4,8,12,13182,47,50,52,53,21,30,27,27,14,15,20,21,8,9,7,5
2012,4,8,13,12715,49,52,54,54,21,29,27,27,15,16,20,20,8,9,7,5
2012,4,8,14,12233,51,53,56,56,22,29,27,27,12,16,21,20,8,9,7,5
2012,4,8,15,11976,51,54,57,57,22,28,26,26,13,16,21,21,8,9,8,6
2012,4,8,16,11910,52,54,57,58,23,28,26,25,13,16,21,21,7,9,8,6
2012,4,8,17,12046,53,53,57,58,23,28,26,26,12,15,21,20,6,8,8,6
2012,4,8,18,12374,53,53,56,56,24,28,26,26,11,14,18,18,4,9,7,6
2012,4,8,19,13318,53,51,54,54,25,28,26,28,8,13,17,15,6,9,6,6
2012,4,8,20,13796,50,50,52,52,26,29,26,29,7,10,14,12,5,8,5,5
2012,4,8,21,13051,49,48,50,50,25,29,27,30,8,10,13,11,3,8,5,5
2012,4,8,22,11924,48,46,48,49,25,29,28,30,10,10,12,10,4,7,4,4
2012,4,8,23,10870,47,45,47,47,26,29,28,30,6,9,11,10,5,6,3,3
2012,4,9,0,10172,46,45,45,46,26,30,29,29,5,9,10,11,5,8,5,3
2012,4,9,1,9832,46,44,44,44,27,30,28,28,7,9,9,10,4,8,5,3
2012,4,9,2,9702,46,43,42,43,31,30,28,28,12,8,9,10,6,7,6,3
2012,4,9,3,9708,46,42,41,41,29,29,28,27,13,8,8,9,3,7,5,3
2012,4,9,4,10063,46,42,40,40,30,28,28,27,12,8,8,8,4,7,5,3
2012,4,9,5,11191,44,41,39,39,31,28,28,27,11,8,7,8,4,7,5,3
2012,4,9,6,13025,44,41,39,40,31,27,28,27,11,8,7,8,5,7,5,3
2012,4,9,7,14268,44,42,40,41,31,27,29,28,16,8,7,8,7,7,5,3
2012,4,9,8,14700,45,44,43,43,31,27,29,28,15,8,7,8,6,7,6,4
2012,4,9,9,14895,46,47,46,47,30,27,28,28,16,9,9,10,6,6,6,5
2012,4,9,10,15050,48,49,50,50,30,26,28,28,15,10,11,12,7,6,6,5
2012,4,9,11,15051,50,51,53,54,28,26,27,28,17,10,12,13,5,5,5,6
2012,4,9,12,14937,51,53,55,56,27,25,27,28,16,11,12,14,7,6,9,6
2012,4,9,13,14821,53,54,56,57,27,25,27,28,18,12,13,13,6,6,9,6
2012,4,9,14,14581,55,55,57,58,27,25,27,28,17,11,13,12,5,6,10,7
2012,4,9,15,14417,55,55,57,58,27,25,26,28,20,12,13,13,7,8,7,7
2012,4,9,16,14419,55,55,57,58,27,25,26,27,21,11,13,13,5,8,8,7
2012,4,9,17,14588,55,54,57,57,27,26,26,28,20,11,14,12,8,8,8,6
2012,4,9,18,14733,54,53,55,55,26,26,26,28,19,10,12,11,7,8,8,7
2012,4,9,19,15355,52,51,53,53,27,28,27,29,15,9,11,11,7,9,8,6
2012,4,9,20,15379,50,49,51,51,27,29,27,30,8,7,10,9,7,9,8,6
2012,4,9,21,14313,49,47,48,49,26,30,27,30,11,7,9,9,4,8,8,6
2012,4,9,22,12851,48,45,47,47,26,30,28,30,7,6,9,8,6,8,7,6
2012,4,9,23,11501,47,44,45,46,26,30,28,30,9,6,8,8,4,7,8,5
2012,4,10,0,10691,46,44,45,44,26,30,29,30,7,5,5,7,3,8,9,5
2012,4,10,1,10265,45,43,44,43,26,31,29,30,6,5,6,7,3,8,9,4
2012,4,10,2,10078,45,42,43,41,25,30,29,30,8,5,5,7,3,8,9,4
2012,4,10,3,10069,45,41,41,39,24,30,29,30,8,5,6,6,3,8,9,5
2012,4,10,4,10411,44,40,39,38,24,30,30,29,8,4,6,5,2,7,9,5
2012,4,10,5,11492,43,39,39,37,25,30,29,29,7,4,5,5,2,8,9,4
2012,4,10,6,13282,42,39,39,38,23,30,30,30,8,4,6,5,3,8,9,5
2012,4,10,7,14406,42,40,40,39,24,30,30,30,8,5,7,6,4,8,9,5
2012,4,10,8,14629,46,41,42,41,25,30,30,30,8,5,7,6,5,8,9,5
2012,4,10,9,14720,50,44,44,44,25,30,29,30,12,5,7,7,3,7,8,5
2012,4,10,10,14818,53,46,47,46,24,29,29,29,15,6,8,7,4,7,8,4
2012,4,10,11,14786,55,48,50,50,25,29,28,29,15,6,9,8,4,7,8,4
2012,4,10,12,14693,56,50,52,51,24,28,28,28,15,6,9,8,5,7,7,5
2012,4,10,13,14662,57,51,53,52,23,28,28,28,13,6,8,8,6,7,7,6
2012,4,10,14,14464,57,52,55,53,23,28,28,27,10,7,8,8,8,6,8,7
2012,4,10,15,14289,58,52,55,53,23,28,28,27,13,7,8,8,7,7,8,7
2012,4,10,16,14313,57,52,55,53,23,28,28,27,12,7,9,9,7,8,8,7
2012,4,10,17,14432,57,52,55,53,23,28,28,28,14,7,9,9,8,8,9,8
2012,4,10,18,14530,55,51,53,52,24,28,28,29,8,8,9,8,7,9,9,8
2012,4,10,19,15172,54,49,52,50,24,29,29,30,7,7,9,8,8,9,9,8
2012,4,10,20,15228,52,48,50,48,27,30,29,31,6,7,9,8,7,8,9,7
2012,4,10,21,14189,51,46,47,47,27,31,29,32,7,7,8,7,8,8,9,7
2012,4,10,22,12727,48,46,46,46,30,31,30,32,5,6,8,7,7,9,9,7
2012,4,10,23,11406,47,44,45,45,29,32,30,32,5,6,8,8,5,9,10,7
2012,4,11,0,10589,45,43,43,45,30,32,31,33,7,6,6,8,4,8,9,8
2012,4,11,1,10168,45,43,42,43,28,32,31,33,8,6,6,8,5,8,9,8
2012,4,11,2,9980,44,42,41,42,28,32,31,33,8,5,7,8,6,8,9,8
2012,4,11,3,9987,42,41,40,41,28,32,32,33,7,5,7,8,3,8,9,8
2012,4,11,4,10310,41,41,39,40,28,32,32,33,7,6,7,8,6,9,9,8
2012,4,11,5,11396,40,40,39,40,28,32,32,33,7,6,8,8,7,9,9,8
2012,4,11,6,13202,40,40,39,40,28,32,32,33,6,6,8,9,7,9,9,8
2012,4,11,7,14418,40,42,40,41,29,33,32,33,6,7,9,9,7,9,9,8
2012,4,11,8,14719,42,43,43,42,30,33,33,33,6,7,10,10,8,9,9,7
2012,4,11,9,14770,45,45,45,44,30,33,32,33,7,8,11,11,7,8,9,7
2012,4,11,10,14840,47,47,48,46,31,33,32,33,7,8,11,12,7,8,9,7
2012,4,11,11,14796,49,49,50,49,31,33,32,32,7,9,12,13,6,8,9,7
2012,4,11,12,14651,50,50,52,51,30,33,31,32,7,9,11,12,6,9,9,7
2012,4,11,13,14586,53,50,53,52,29,33,31,32,10,9,10,12,6,9,9,7
2012,4,11,14,14417,53,51,54,53,30,33,31,31,10,9,10,11,7,9,9,8
2012,4,11,15,14261,52,51,55,54,29,33,31,31,8,9,10,11,7,9,9,8
2012,4,11,16,14300,53,51,55,54,30,32,30,31,12,9,10,12,7,9,9,7
2012,4,11,17,14451,51,50,55,54,31,32,30,31,11,8,10,11,9,9,9,7
2012,4,11,18,14602,51,50,53,52,30,32,30,31,7,7,9,10,8,9,9,7
2012,4,11,19,15253,49,48,51,51,32,33,30,31,8,6,8,9,8,9,9,7
2012,4,11,20,15253,48,47,49,50,33,33,30,32,5,5,7,8,8,8,10,6
2012,4,11,21,14240,47,45,47,48,33,33,30,31,7,5,7,8,8,7,7,6
2012,4,11,22,12808,45,44,46,46,36,32,30,31,4,5,6,7,8,6,8,5
2012,4,11,23,11508,45,43,45,45,35,32,30,31,3,5,5,7,8,5,7,5
2012,4,12,0,10664,45,43,43,44,35,31,30,32,5,5,5,5,8,5,3,3
2012,4,12,1,10223,44,41,42,43,36,30,30,31,7,5,5,6,6,5,2,2
2012,4,12,2,10020,43,41,41,42,36,30,30,31,7,4,6,6,8,4,2,1
2012,4,12,3,10008,43,40,40,40,36,29,30,30,6,5,6,6,6,3,2,1
2012,4,12,4,10322,42,39,38,38,36,29,30,30,7,5,5,6,5,4,3,1
2012,4,12,5,11421,42,39,38,37,34,29,29,29,7,5,5,5,6,3,2,1
2012,4,12,6,13198,42,39,38,38,34,29,29,29,8,4,6,6,7,2,3,1
2012,4,12,7,14352,42,40,40,39,35,29,29,30,8,5,6,6,6,2,3,0
2012,4,12,8,14638,44,42,43,42,34,29,30,30,9,5,6,6,6,2,4,0
2012,4,12,9,14727,47,46,46,45,34,29,29,29,12,6,8,7,5,1,3,1
2012,4,12,10,14778,49,49,49,49,34,28,29,28,11,6,8,9,6,2,2,1
2012,4,12,11,14786,53,52,53,53,35,27,28,27,11,7,9,9,5,2,2,1
2012,4,12,12,14734,52,54,55,55,35,27,28,26,11,7,9,9,8,2,2,1
2012,4,12,13,14719,49,56,57,57,37,26,27,26,12,8,8,9,9,3,2,1
2012,4,12,14,14540,52,57,59,59,34,26,27,25,10,9,8,9,8,3,1,0
2012,4,12,15,14404,52,58,61,60,34,26,26,24,12,9,9,9,8,2,1,0
2012,4,12,16,14447,51,58,61,61,34,25,26,24,11,9,9,10,6,3,1,0
2012,4,12,17,14617,51,58,61,61,34,26,26,24,9,9,10,11,8,2,1,0
2012,4,12,18,14661,49,57,59,59,35,27,26,24,8,9,9,10,7,2,1,0
2012,4,12,19,15191,48,55,56,57,36,28,26,24,5,8,8,8,8,2,1,0
2012,4,12,20,15267,47,53,54,54,36,29,27,25,5,7,7,7,8,2,1,0
2012,4,12,21,14345,46,51,51,52,36,30,27,26,5,6,7,6,8,1,1,0
2012,4,12,22,12954,44,49,49,50,37,30,27,27,6,6,7,7,7,1,2,0
2012,4,12,23,11640,43,48,47,49,37,29,27,27,6,6,6,7,5,1,1,0
2012,4,13,0,10810,41,48,46,48,36,31,28,28,5,6,8,7,4,2,0,2
2012,4,13,1,10392,40,47,45,46,36,31,28,28,5,7,7,7,4,3,0,1
2012,4,13,2,10197,40,46,44,44,34,31,28,27,6,6,6,7,2,4,1,1
2012,4,13,3,10194,39,45,43,42,34,31,28,27,4,6,6,6,3,2,1,1
2012,4,13,4,10518,38,44,41,40,33,31,28,27,4,5,6,6,1,2,2,1
2012,4,13,5,11560,37,44,40,39,31,31,28,27,4,6,5,6,1,2,1,1
2012,4,13,6,13266,37,43,41,40,31,31,28,27,5,5,5,6,1,3,1,1
2012,4,13,7,14394,38,45,43,42,30,31,28,28,6,6,6,5,2,4,1,1
2012,4,13,8,14609,43,48,46,45,32,32,29,28,4,6,6,6,2,3,2,1
2012,4,13,9,14686,47,51,50,50,32,32,28,29,6,6,8,7,3,4,2,2
2012,4,13,10,14754,51,55,55,55,31,32,27,29,7,6,8,8,2,4,2,4
2012,4,13,11,14660,55,58,59,60,27,31,26,29,10,7,9,10,3,4,2,4
2012,4,13,12,14499,57,60,63,64,24,31,27,28,11,7,10,10,3,5,2,5
2012,4,13,13,14393,58,62,65,66,23,31,27,28,9,8,10,11,3,5,2,4
2012,4,13,14,14169,60,64,67,68,25,31,27,28,10,8,11,11,3,4,2,5
2012,4,13,15,13921,61,64,67,69,23,31,27,29,9,8,11,12,2,5,2,5
2012,4,13,16,13814,61,64,68,70,23,31,28,30,10,9,12,13,2,6,3,5
2012,4,13,17,13733,61,64,68,69,23,32,29,31,11,9,13,14,2,5,5,6
2012,4,13,18,13614,61,63,66,67,23,33,30,33,10,9,11,13,2,5,5,7
2012,4,13,19,14078,59,60,63,64,22,34,31,34,11,8,10,12,1,7,6,8
2012,4,13,20,14355,56,58,60,61,23,35,33,35,7,8,8,10,1,5,7,9
2012,4,13,21,13600,54,56,58,59,24,37,34,36,7,7,8,10,1,5,7,9
2012,4,13,22,12492,53,55,55,58,25,38,36,37,9,7,7,11,2,5,8,9
2012,4,13,23,11289,52,53,54,57,27,38,37,39,9,7,7,10,1,5,8,10
2012,4,14,0,10444,50,52,53,55,26,38,36,39,8,6,7,7,1,6,9,8
2012,4,14,1,9951,49,52,52,54,26,40,37,41,9,5,7,7,0,7,9,9
2012,4,14,2,9676,48,51,52,52,26,41,39,42,10,5,6,7,0,8,9,9
2012,4,14,3,9614,46,51,50,51,26,41,40,43,8,4,6,7,0,7,9,9
2012,4,14,4,9719,46,50,49,50,25,42,41,43,7,5,6,7,0,6,9,9
2012,4,14,5,10135,45,50,48,50,24,42,42,44,6,5,6,6,0,7,9,8
2012,4,14,6,10676,44,50,49,51,25,42,43,44,6,4,6,7,1,6,9,8
2012,4,14,7,11632,43,51,51,52,26,43,44,45,7,5,6,7,2,7,9,7
2012,4,14,8,12494,49,54,54,54,26,44,45,46,7,5,6,7,2,5,9,6
2012,4,14,9,13016,54,57,58,59,26,45,46,47,7,6,7,8,2,6,8,6
2012,4,14,10,13219,57,61,61,63,26,45,46,48,8,6,8,9,2,6,7,6
2012,4,14,11,13174,61,64,65,67,26,46,46,49,9,7,9,10,2,6,7,6
2012,4,14,12,12975,63,67,68,71,24,46,47,49,10,8,9,10,2,7,7,6
2012,4,14,13,12737,65,69,71,73,23,46,47,49,8,9,9,10,3,7,6,6
2012,4,14,14,12530,67,71,73,75,23,47,47,49,8,10,9,10,3,7,6,6
2012,4,14,15,12450,67,71,74,75,22,47,48,50,11,10,10,11,3,7,6,6
2012,4,14,16,12504,68,70,75,75,22,47,48,50,9,10,10,12,4,7,5,6
2012,4,14,17,12661,67,70,75,74,21,48,48,51,11,9,11,11,5,7,6,7
2012,4,14,18,12731,66,68,73,72,23,48,49,51,10,9,10,10,4,8,6,7
2012,4,14,19,13215,64,66,70,70,26,49,49,52,11,8,8,9,4,8,6,7
2012,4,14,20,13452,61,64,67,68,29,49,50,52,9,7,7,8,5,8,7,7
2012,4,14,21,12792,58,62,65,66,30,50,50,53,9,6,7,7,4,9,7,7
2012,4,14,22,11805,58,62,63,65,31,51,51,53,8,6,7,8,5,9,7,6
2012,4,14,23,10812,57,61,62,64,33,52,51,53,4,6,7,8,7,9,7,5
2012,4,15,0,10017,56,60,61,62,35,54,52,53,7,5,6,6,9,8,8,6
2012,4,15,1,9521,56,60,61,62,36,54,52,54,5,5,5,5,10,9,8,5
2012,4,15,2,9229,56,59,59,60,37,54,52,54,8,4,6,5,10,8,8,4
2012,4,15,3,9114,54,59,58,58,39,54,52,54,7,5,5,5,8,8,7,5
2012,4,15,4,9130,54,59,57,57,39,54,52,54,8,4,5,5,8,7,7,5
2012,4,15,5,9348,53,58,57,56,40,53,52,54,7,4,5,5,8,6,7,6
2012,4,15,6,9638,52,58,58,57,41,53,52,54,7,4,5,5,8,7,6,6
2012,4,15,7,10369,52,59,59,58,43,54,53,54,6,5,5,6,6,7,6,6
2012,4,15,8,11359,56,61,63,62,43,54,53,55,6,5,6,7,5,6,6,6
2012,4,15,9,12119,60,65,67,67,44,54,53,55,8,5,8,8,6,5,4,5
2012,4,15,10,12517,64,69,72,72,45,54,53,55,8,6,9,9,5,4,4,4
2012,4,15,11,12744,67,72,76,78,46,54,53,55,8,7,10,11,4,4,3,3
2012,4,15,12,12792,69,75,80,82,47,54,52,54,9,9,11,12,4,4,2,3
2012,4,15,13,12696,71,77,83,84,48,53,52,53,10,9,11,13,5,4,2,2
2012,4,15,14,12614,73,79,85,85,49,53,51,52,12,10,12,14,5,3,1,2
2012,4,15,15,12642,74,79,86,86,50,53,51,52,14,11,14,15,4,4,2,2
2012,4,15,16,12845,73,79,86,85,50,52,50,53,13,11,14,16,7,4,2,2
2012,4,15,17,13149,72,78,85,84,50,52,50,53,10,11,15,16,6,3,2,2
2012,4,15,18,13265,72,76,82,80,51,52,51,53,9,11,14,15,7,3,2,3
2012,4,15,19,13746,70,73,79,77,51,52,51,53,8,11,13,13,7,3,1,2
2012,4,15,20,13949,68,70,75,73,52,51,52,54,8,9,12,12,6,2,2,2
2012,4,15,21,13169,66,68,72,70,52,52,52,54,8,8,11,10,8,1,1,2
2012,4,15,22,12054,65,66,70,68,52,53,53,54,8,8,10,10,8,2,2,2
2012,4,15,23,10998,64,65,68,66,53,53,54,54,7,7,9,9,7,1,2,2
2012,4,16,0,10220,64,64,66,66,53,54,53,54,6,7,9,9,7,2,2,0
2012,4,16,1,9775,63,64,65,66,54,54,53,55,7,7,9,9,9,2,2,0
2012,4,16,2,9542,62,63,64,65,54,54,53,55,5,6,9,9,6,2,2,0
2012,4,16,3,9491,62,63,64,63,54,54,52,55,5,6,9,9,7,2,2,1
2012,4,16,4,9738,61,62,63,62,54,54,51,54,4,5,9,8,6,2,2,1
2012,4,16,5,10610,59,61,62,62,54,53,50,54,4,6,9,8,4,3,2,1
2012,4,16,6,11852,58,62,62,63,53,53,49,54,4,6,11,9,4,2,2,1
2012,4,16,7,13228,58,63,63,64,54,52,47,54,5,7,11,9,4,3,2,1
2012,4,16,8,14239,62,65,63,66,55,51,46,53,6,8,13,10,3,2,2,1
2012,4,16,9,14970,68,68,65,68,55,49,43,50,8,9,13,11,3,2,2,1
2012,4,16,10,15545,73,69,66,70,55,46,41,47,8,10,14,12,3,2,2,1
2012,4,16,11,15938,75,71,68,72,54,43,38,44,9,10,14,13,3,2,1,2
2012,4,16,12,16178,79,72,70,74,54,40,36,41,9,10,14,13,2,2,1,2
2012,4,16,13,16349,81,74,71,75,51,38,34,39,10,10,14,13,3,3,1,2
2012,4,16,14,16393,83,75,72,76,50,36,32,37,8,10,15,13,3,2,1,3
2012,4,16,15,16384,83,75,73,76,50,35,31,35,14,10,15,14,3,3,1,3
2012,4,16,16,16357,83,74,72,76,49,33,30,35,16,11,16,15,3,3,1,4
2012,4,16,17,16226,82,73,71,75,50,32,28,34,15,11,17,15,3,3,2,4
2012,4,16,18,15922,80,71,69,71,50,32,28,33,14,11,15,14,3,3,2,5
2012,4,16,19,16024,76,68,66,68,51,31,28,34,12,10,14,12,3,3,2,5
2012,4,16,20,16195,72,64,63,64,53,31,28,34,12,9,12,11,4,2,2,4
2012,4,16,21,15064,68,61,60,61,54,31,28,33,11,9,11,10,3,2,2,5
2012,4,16,22,13509,67,58,57,59,54,30,29,32,10,8,11,11,1,2,1,5
2012,4,16,23,12058,64,55,54,56,54,30,29,31,9,9,11,11,2,2,1,5
2012,4,17,0,11051,63,53,53,52,54,29,31,27,8,9,11,11,2,3,1,4
2012,4,17,1,10479,62,51,50,49,54,29,29,27,8,9,10,10,2,2,1,4
2012,4,17,2,10116,61,49,47,46,54,28,27,27,7,9,9,10,2,2,1,4
2012,4,17,3,9969,61,47,44,43,53,28,27,27,8,8,9,9,2,3,1,5
2012,4,17,4,10188,60,46,43,42,53,28,27,27,6,8,8,8,1,3,1,5
2012,4,17,5,11028,59,45,42,41,52,29,28,27,8,7,7,8,1,3,1,5
2012,4,17,6,12354,60,44,42,41,51,28,28,27,8,7,8,8,2,4,1,5
2012,4,17,7,13818,63,45,43,42,49,28,28,27,11,8,9,9,2,6,2,5
2012,4,17,8,14675,65,46,45,44,47,28,28,27,12,8,9,10,2,6,2,4
2012,4,17,9,15196,68,49,48,47,42,28,28,26,16,8,9,10,2,5,2,4
2012,4,17,10,15581,70,52,51,50,40,28,26,26,14,8,9,10,2,5,2,4
2012,4,17,11,15773,72,53,55,54,38,28,26,26,12,7,9,10,2,5,2,5
2012,4,17,12,15853,74,55,57,56,36,28,26,26,14,6,8,9,2,4,2,5
2012,4,17,13,16013,77,57,59,58,32,29,25,26,14,6,7,8,3,4,2,5
2012,4,17,14,16036,77,58,60,60,32,28,25,26,10,6,6,6,3,4,2,5
2012,4,17,15,15997,78,59,62,61,29,28,25,26,12,6,6,6,3,4,2,5
2012,4,17,16,15962,78,60,63,62,26,28,25,25,11,7,7,7,3,5,3,5
2012,4,17,17,15820,77,59,62,62,26,28,25,25,14,7,7,7,3,5,3,5
2012,4,17,18,15423,75,59,61,60,25,29,26,26,11,6,6,6,3,5,2,4
2012,4,17,19,15470,71,57,58,58,26,30,27,27,14,6,6,5,3,5,1,4
2012,4,17,20,15614,67,54,55,56,27,32,28,28,11,5,6,4,3,4,2,4
2012,4,17,21,14473,65,52,53,53,28,33,29,29,12,4,5,4,3,5,1,4
2012,4,17,22,12955,62,50,52,51,27,34,30,30,13,4,5,4,4,5,1,4
2012,4,17,23,11589,60,49,50,50,27,34,30,30,13,4,4,4,4,4,0,4
2012,4,18,0,10597,57,49,49,49,27,36,31,33,15,4,3,5,4,6,5,4
2012,4,18,1,10029,55,48,47,48,27,36,32,33,12,3,3,4,4,6,5,4
2012,4,18,2,9725,53,47,46,46,27,37,33,33,14,4,3,4,3,6,6,3
2012,4,18,3,9598,51,46,44,45,27,37,33,33,11,3,3,3,3,6,4,3
2012,4,18,4,9804,50,45,42,43,28,37,33,33,10,3,3,2,3,5,4,2
2012,4,18,5,10632,48,45,42,42,28,37,34,33,10,4,3,2,3,5,4,2
2012,4,18,6,11881,47,45,43,44,29,37,34,34,10,4,3,3,3,5,4,2
2012,4,18,7,13158,46,47,45,46,28,38,34,35,8,4,3,3,3,5,4,2
2012,4,18,8,13797,48,49,48,48,28,39,35,36,11,4,3,4,3,4,4,2
2012,4,18,9,14152,50,53,52,53,28,39,34,36,10,5,5,5,3,4,5,1
2012,4,18,10,14428,51,56,55,56,28,38,34,36,9,5,6,6,3,3,6,2
2012,4,18,11,14549,54,59,59,61,29,37,34,35,7,6,7,7,2,3,5,2
2012,4,18,12,14510,55,61,62,64,31,37,34,34,8,7,7,8,2,3,5,1
2012,4,18,13,14515,57,63,64,65,31,36,34,34,9,7,7,7,3,4,4,1
2012,4,18,14,14374,57,65,66,67,31,36,34,34,8,8,8,8,2,4,3,1
2012,4,18,15,14167,58,66,67,68,31,35,34,34,9,8,8,9,3,3,3,1
2012,4,18,16,14126,57,66,67,69,31,35,34,34,9,9,9,10,5,4,3,1
2012,4,18,17,14183,57,65,67,69,30,36,34,34,7,8,10,11,6,3,3,0
2012,4,18,18,14190,56,65,65,66,31,37,35,35,7,8,9,10,6,3,2,0
2012,4,18,19,14579,55,63,62,63,32,38,36,36,7,8,9,10,5,3,1,0
2012,4,18,20,14672,54,60,59,60,33,40,37,37,6,8,9,9,5,3,1,0
2012,4,18,21,13737,52,58,57,57,35,41,37,38,5,7,9,8,5,3,1,0
2012,4,18,22,12400,51,56,54,56,36,41,38,38,6,7,8,7,4,2,1,1
2012,4,18,23,11155,50,55,52,54,36,42,39,38,6,6,7,6,5,2,1,1
2012,4,19,0,10326,49,53,52,53,37,43,39,42,6,6,7,6,5,1,1,0
2012,4,19,1,9854,48,52,51,52,37,43,39,42,4,6,6,6,5,2,1,0
2012,4,19,2,9595,47,51,51,50,37,43,40,42,6,5,6,6,4,2,1,0
2012,4,19,3,9551,46,51,48,48,37,43,40,42,5,5,6,6,4,1,1,1
2012,4,19,4,9823,45,50,48,47,37,43,41,42,5,5,5,5,5,1,2,1
2012,4,19,5,10698,45,49,47,46,37,43,41,42,4,4,5,5,4,2,3,2
2012,4,19,6,12061,43,50,48,48,37,43,41,42,4,5,5,5,4,2,3,2
2012,4,19,7,13326,45,52,51,49,38,44,42,43,4,5,5,5,4,4,3,3
2012,4,19,8,13911,48,55,54,53,40,44,42,44,5,5,5,6,5,4,3,3
2012,4,19,9,14273,53,59,58,58,40,45,43,44,7,5,6,7,4,4,3,3
2012,4,19,10,14554,56,62,63,63,39,45,42,44,8,6,7,8,3,4,3,3
2012,4,19,11,14687,59,65,68,68,37,45,42,45,6,7,8,9,3,4,3,3
2012,4,19,12,14654,61,68,70,71,37,44,42,44,9,8,10,11,1,4,3,3
2012,4,19,13,14660,63,69,72,72,36,44,42,43,8,9,11,12,1,5,3,3
2012,4,19,14,14557,65,71,73,73,35,44,41,42,12,10,13,13,2,4,4,4
2012,4,19,15,14434,65,71,73,73,35,43,41,41,8,10,13,14,2,5,4,4
2012,4,19,16,14408,66,70,73,72,36,43,41,41,10,11,14,15,2,5,4,4
2012,4,19,17,14356,66,68,71,71,37,43,41,42,13,11,14,15,2,4,3,3
2012,4,19,18,14186,66,67,70,68,38,43,42,42,10,10,13,14,2,4,3,3
2012,4,19,19,14455,63,64,67,65,39,43,42,42,11,10,12,12,2,4,2,3
2012,4,19,20,14794,60,61,64,62,41,43,43,43,11,9,11,10,1,4,2,3
2012,4,19,21,13890,57,58,62,59,42,44,44,43,10,9,10,9,1,3,3,3
2012,4,19,22,12537,55,57,59,58,42,45,44,44,9,8,9,9,1,4,4,4
2012,4,19,23,11240,53,55,57,57,42,46,45,44,9,7,8,8,1,6,5,4
2012,4,20,0,10377,51,55,54,56,42,46,47,46,8,7,8,8,1,7,7,5
2012,4,20,1,9923,50,54,53,56,42,46,48,47,8,6,7,8,1,8,8,6
2012,4,20,2,9687,49,54,53,56,41,47,48,47,8,6,7,8,1,9,7,7
